종목코드,회사명,시장구분,업종,결산년도,자산총계,유동자산,고정자산,부채총계,유동부채,고정부채,자본총계,자본금,자본잉여금,이익잉여금,매출액,영업이익,당기순이익,매출액증감률,영업이익증감률
019170,신풍제약,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.2,24.24
019175,신풍제약우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.62,-1.31
481850,신한글로벌액티브리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,2.06,9.41
404990,신한서부티엔디리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.46,-14.91
293940,신한알파리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.81,8.61
055550,신한지주,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.83,-6.26
004080,신흥,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.44,1.18
102280,쌍방울,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.34,4.53
004770,써니전자,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.33,4.77
403550,쏘카,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-3.56,23.56
004920,씨아이테크,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.75,-8.68
112610,씨에스윈드,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.53,-2.94
308170,씨티알모빌리티,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.81,21.81
008700,아남전자,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.67,22.94
002790,아모레퍼시픽홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.36,17.25
00279K,아모레퍼시픽홀딩스3우C,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.57,-1.03
002795,아모레퍼시픽홀딩스우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.62,-11.38
090430,아모레퍼시픽,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.11,11.38
090435,아모레퍼시픽우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.27,8.07
002030,아세아,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.26,24.49
183190,아세아시멘트,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.46,-18.2
002310,아세아제지,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.19,3.07
012170,아센디오,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.91,-12.03
267850,아시아나IDT,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.53,-15.94
020560,아시아나항공,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.97,24.96
122900,아이마켓코리아,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,10.26,0.45
010780,아이에스동서,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.24,10.68
139990,아주스틸,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.85,19.96
009320,아진전자부품,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.33,10.93
001780,알루코,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.75,-5.27
018250,애경산업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.38,16.4
161000,애경케미칼,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.58,-4.89
011090,에넥스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.14,-2.52
137310,에스디바이오센서,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.07,-16.39
005850,에스엘,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.72,-16.85
010580,에스엠벡셀,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.34,0.74
012750,에스원,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.1,-11.44
023960,에쓰씨엔지니어링,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.99,7.79
298690,에어부산,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.01,-10.39
140910,에이리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.44,3.88
078520,에이블씨엔씨,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.63,11.11
015260,에이엔피,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-3.38,-4.83
007460,에이프로젠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.42,-0.99
003060,에이프로젠바이오로직스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.37,-18.77
244920,에이플러스에셋,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.95,8.09
278470,에이피알,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.78,-8.97
450080,에코프로머티,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.2,22.65
036570,엔씨소프트,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.35,-5.13
085310,엔케이,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.28,11.83
900140,엘브이엠씨홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.81,12.62
066970,엘앤에프,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.32,23.0
097520,엠씨넥스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.37,-18.55
484870,엠앤씨솔루션,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.88,-15.57
014440,영보화학,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,2.15,19.41
111770,영원무역,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.94,22.87
009970,영원무역홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.22,-1.39
003520,영진약품,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.79,8.23
000670,영풍,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.22,-11.29
006740,영풍제지,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.88,19.85
012280,영화금속,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.04,18.1
012160,영흥,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.47,-19.72
015360,INVENI,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.17,17.42
007310,오뚜기,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.49,18.84
002630,오리엔트바이오,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.48,2.68
271560,오리온,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.54,5.88
001800,오리온홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.57,-17.2
005320,온타이드,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.0,18.59
011690,와이투솔루션,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.09,12.62
316140,우리금융지주,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.41,-2.04
006980,우성,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.03,20.56
017370,우신시스템,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.99,-4.24
105840,우진,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.21,-17.11
010400,우진아이엔에스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.31,-1.33
049800,우진플라임,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.26,5.5
016880,웅진,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.6,11.06
095720,웅진씽크빅,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.93,12.73
005820,원림,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.97,8.43
010600,웰바이오텍,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.51,11.59
008600,윌비스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.73,-2.02
033270,유나이티드제약,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,10.11,-8.43
014830,유니드,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.95,13.51
446070,유니드비티플러스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.91,19.48
000910,유니온,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.96,12.93
047400,유니온머티리얼,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.45,-6.22
011330,유니켐,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.14,15.99
077500,유니퀘스트,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.07,-10.56
002920,유성기업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.02,13.73
000700,유수홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.09,-8.88
003470,유안타증권,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.42,-17.45
003475,유안타증권우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.66,-10.31
072130,유엔젤,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.42,-7.54
000220,유유제약,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.26,-17.3
000225,유유제약1우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.14,0.95
000227,유유제약2우B,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.85,8.67
001200,유진투자증권,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.06,8.05
000100,유한양행,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.53,-14.9
000105,유한양행우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.49,4.35
003460,유화증권,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.15,-5.98
003465,유화증권우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.32,-5.45
008730,율촌화학,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.15,-18.86
008250,이건산업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.69,6.29
025820,이구산업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.5,24.06
214320,이노션,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.72,-12.86
088260,이리츠코크렙,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.11,-15.54
139480,이마트,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.57,18.14
457190,이수스페셜티케미컬,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.91,23.63
007660,이수페타시스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.08,-16.07
005950,이수화학,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.78,-7.41
015020,이스타코,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.79,-16.55
093230,이아이디,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-3.0,1.42
074610,이엔플러스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.62,1.53
102460,이연제약,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.12,-4.01
084680,이월드,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.61,-4.14
350520,이지스레지던스리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.6,18.09
334890,이지스밸류플러스리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.07,8.94
000760,이화산업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.84,22.81
014990,인디에프,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.81,7.2
101140,인바이오젠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,2.92,-5.9
006490,인스코비,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.89,-19.9
023800,인지컨트롤스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,0.93,-7.2
034590,인천도시가스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.37,8.97
129260,인터지스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.5,-10.43
023810,인팩,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.68,-2.59
249420,일동제약,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.87,3.38
000230,일동홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.9,-4.21
013360,일성건설,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.31,0.16
003120,일성아이에스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.2,7.36
003200,일신방직,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.38,-11.19
007110,일신석재,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.87,-3.54
007570,일양약품,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.04,-14.49
007575,일양약품우,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.65,-13.27
008500,일정실업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.92,-17.7
081000,일진다이아,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.37,17.38
020760,일진디스플,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.66,0.84
103590,일진전기,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.97,-6.44
271940,일진하이솔루스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.71,5.92
015860,일진홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,7.76,-19.39
226320,잇츠한불,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.6,6.78
317400,자이에스앤디,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.68,8.27
033240,자화전자,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.2,-6.82
000950,전방,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-7.62,-6.92
079900,전진건설로봇,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.23,19.78
348950,제이알글로벌리츠,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-3.18,-2.92
194370,제이에스코퍼레이션,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.38,-9.83
025620,제이준코스메틱,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.19,7.55
030000,제일기획,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.76,8.4
271980,제일약품,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.67,1.7
001560,제일연마,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.94,-2.93
002620,제일파마홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.14,-5.48
006220,제주은행,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,3.83,17.8
089590,제주항공,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.22,21.9
004910,조광페인트,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.51,12.8
004700,조광피혁,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,12.67,-0.42
001550,조비,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.68,-1.05
462520,조선내화,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.34,9.66
120030,조선선재,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.19,-8.04
018470,조일알미늄,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.6,19.01
002600,조흥,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.53,-7.57
185750,종근당,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-6.4,-18.8
063160,종근당바이오,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.01,-12.08
001630,종근당홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.97,16.89
109070,주성코퍼레이션,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-9.67,-14.79
044380,주연테크,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.19,18.1
013890,지누스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-0.31,21.07
013870,지엠비코리아,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,14.89,-7.61
071320,지역난방공사,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.76,15.01
088790,진도,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.22,-16.82
003780,진양산업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,9.57,-4.5
010640,진양폴리,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-1.38,15.87
100250,진양홀딩스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,11.44,-14.09
051630,진양화학,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-5.86,1.89
272450,진에어,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,6.74,-17.49
011000,진원생명과학,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-4.51,15.33
002780,진흥기업,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.45,8.95
002787,진흥기업2우B,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,1.33,14.34
002785,진흥기업우B,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,8.27,9.01
009310,참엔지니어링,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.71,18.93
000650,천일고속,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,13.81,20.54
012600,청호ICT,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,4.5,8.23
033250,체시스,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,10.28,-3.79
035720,카카오,KOSPI,IT서비스업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-8.35,-17.72
323410,카카오뱅크,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,-2.74,3.38
377300,카카오페이,KOSPI,기타 제조업,2024/12,100000,40000,60000,40000,24000,16000,60000,6000,12000,42000,80000,8000,6000,5.25,7.34
